cell_id	fallback
8158	0.40526315569877625
8163	0.02500000037252903
8164	0.3410404622554779
8165	0.29073482751846313
8166	0.19858156144618988
8169	0.05747126415371895
8170	0.36119404435157776
8171	0.027397260069847107
8172	1.0
8175	0.609929084777832
8177	0.8500000238418579
8178	0.5571428537368774
8180	0.03669724613428116
8182	0.014705882407724857
8183	0.9266055226325989
8185	1.0
8186	0.959770143032074
8188	0.06211180239915848
8189	0.9595141410827637
8191	0.15804597735404968
8193	1.0
8194	1.0
8195	0.837837815284729
8197	0.8707482814788818
8198	0.9855072498321533
8199	0.017467249184846878
8200	0.9724770784378052
8201	1.0
8202	0.00954653974622488
8203	0.0904255285859108
8204	1.0
8206	0.005181347019970417
8207	1.0
8210	0.02459016442298889
8211	0.17218543589115143
8212	0.46875
8214	0.2657342553138733
8215	0.9879032373428345
8216	0.2278480976819992
8219	0.9904761910438538
8220	0.8102409839630127
8223	0.36201781034469604
8224	0.00699300691485405
8225	0.09120520949363708
8226	0.6860759258270264
8227	0.21173469722270966
8232	0.20370370149612427
8233	0.024096384644508362
8235	0.09313725680112839
8236	0.9125000238418579
8237	1.0
8238	1.0
8239	0.2779783308506012
8246	0.0035335689317435026
8249	0.07857143133878708
8251	1.0
8253	0.26530611515045166
8257	0.35227271914482117
8258	0.875
8259	0.29680365324020386
8265	0.6282051205635071
8266	0.009259259328246117
8267	0.15555556118488312
8268	0.07786884903907776
8269	0.7721518874168396
8270	0.4486486613750458
8272	0.20000000298023224
8273	0.36000001430511475
8275	0.35849055647850037
8277	0.10687022656202316
8281	0.6173469424247742
8284	0.41025641560554504
8286	0.39024388790130615
8288	0.3052631616592407
8289	0.12437810748815536
8290	0.3272727131843567
8292	0.7900552749633789
8293	0.11258278042078018
8297	0.9698492288589478
8298	0.703125
8299	1.0
8300	0.10596026480197906
8301	0.03187251091003418
8303	1.0
8312	0.09090909361839294
8313	0.27927929162979126
8314	0.2561403512954712
8320	1.0
8325	0.01655629090964794
8327	1.0
8331	0.3160763084888458
8332	0.1909814327955246
8333	0.6727828979492188
8334	0.8105263113975525
8336	1.0
8340	0.9767441749572754
8341	0.13089005649089813
8342	0.2589927911758423
8343	0.6140350699424744
8344	1.0
8345	1.0
8347	0.02083333395421505
8348	0.2661290466785431
8349	1.0
8350	0.6771653294563293
8353	0.853210985660553
8355	0.32575756311416626
8356	0.3333333432674408
8357	0.18503937125205994
8358	0.4166666567325592
8360	0.2832244038581848
8362	0.022514071315526962
8369	0.1515151560306549
8370	0.0013908206019550562
8378	0.010810811072587967
8380	0.01066666655242443
8382	0.09815950691699982
8385	0.8780487775802612
8386	1.0
8387	1.0
8388	0.058510638773441315
8389	1.0
8390	0.8248847723007202
8391	0.03500000014901161
8392	1.0
8395	0.3103448152542114
8396	0.019108280539512634
8398	1.0
8399	1.0
8400	0.202816903591156
8401	0.13445378839969635
8403	0.6087912321090698
8404	0.8062015771865845
8406	0.5844155550003052
8408	0.02678571455180645
8410	0.5728155374526978
8411	0.1489361673593521
8414	0.4216216206550598
8417	0.3710407316684723
8420	0.17351597547531128
8428	0.593406617641449
8439	0.013333333656191826
8441	0.8865979313850403
8443	0.9496855139732361
8444	0.8418367505073547
8445	1.0
